Event ID,Disease,Serotype,lat,lon,Locality,Country,Region,Location,observation_date,report_date,Date,Species,Diagnosis Source,Humans Affected,Human Deaths
226121,Influenza - Avian,H7N9 LPAI,39.73,98.49,Jiuquan City,China,Asia,"Jiuquan City, China, Asia",2017-04-01,2017-04-07,2017-04-01,,National authorities,1,0
226120,Influenza - Avian,H7N9 LPAI,30.134172,91.355685,Lhasa,China,Asia,"Lhasa, China, Asia",2017-03-28,2017-04-08,2017-03-28,,National authorities,1,0
225938,Influenza - Avian,H7N9 LPAI,24.633889,110.641944,Guilin,China,Asia,"Guilin, China, Asia",2017-03-18,2017-03-31,2017-03-18,,National authorities,1,0
225937,Influenza - Avian,H7N9 LPAI,29.19013,119.73428,Imported from Henan,China,Asia,"Imported from Henan, China, Asia",2017-03-18,2017-03-31,2017-03-18,,National authorities,1,1
225936,Influenza - Avian,H7N9 LPAI,25.433333,119.016667,Pingtan,China,Asia,"Pingtan, China, Asia",2017-03-12,2017-03-31,2017-03-12,,National authorities,1,0
225935,Influenza - Avian,H7N9 LPAI,27.1,119.633333,Fuan,China,Asia,"Fuan, China, Asia",2017-03-24,2017-03-31,2017-03-24,,National authorities,1,0
225934,Influenza - Avian,H7N9 LPAI,27.55,109.966667,Huaihua,China,Asia,"Huaihua, China, Asia",2017-03-18,2017-03-31,2017-03-18,,National authorities,1,0
225933,Influenza - Avian,H7N9 LPAI,29.366667,113.1,Yueyang,China,Asia,"Yueyang, China, Asia",2017-03-21,2017-03-31,2017-03-21,,National authorities,1,0
225932,Influenza - Avian,H7N9 LPAI,29.133333,110.483333,Zhangjiajie,China,Asia,"Zhangjiajie, China, Asia",2017-03-24,2017-03-31,2017-03-24,,National authorities,1,0
225931,Influenza - Avian,H7N9 LPAI,27.238997,111.468003,Shaoyang,China,Asia,"Shaoyang, China, Asia",2017-03-16,2017-03-31,2017-03-16,,National authorities,1,0
225930,Influenza - Avian,H7N9 LPAI,27.737,111.308,Loudi,China,Asia,"Loudi, China, Asia",2017-03-18,2017-03-31,2017-03-18,,National authorities,1,0
225929,Influenza - Avian,H7N9 LPAI,27.737,111.308,Loudi,China,Asia,"Loudi, China, Asia",2017-03-14,2017-03-31,2017-03-14,,National authorities,1,0
225903,Influenza - Avian,H7N9 LPAI,31.95,108.64,Chengkou County ,China,Asia,"Chengkou County , China, Asia",2017-03-19,2017-04-01,2017-03-19,,National authorities,1,0
225902,Influenza - Avian,H7N9 LPAI,35.05,118.35,Linyi ,China,Asia,"Linyi , China, Asia",2017-03-20,2017-04-01,2017-03-20,,National authorities,1,0
225901,Influenza - Avian,H7N9 LPAI,24.633889,110.641944,Guilin,China,Asia,"Guilin, China, Asia",2017-03-07,2017-03-31,2017-03-07,,National authorities,1,0
225900,Influenza - Avian,H7N9 LPAI,24.416389,111.5478,Hezhou,China,Asia,"Hezhou, China, Asia",2017-03-21,2017-03-31,2017-03-21,,National authorities,1,0
225899,Influenza - Avian,H7N9 LPAI,32.4,119.416667,Yangzhou,China,Asia,"Yangzhou, China, Asia",,2017-03-31,2017-03-31,,National authorities,1,0
225898,Influenza - Avian,H7N9 LPAI,34.6,119.16667,Lianyungang,China,Asia,"Lianyungang, China, Asia",2017-03-06,2017-03-31,2017-03-06,,National authorities,1,1
225897,Influenza - Avian,H7N9 LPAI,31.304368,120.585938,Suzhou,China,Asia,"Suzhou, China, Asia",2017-03-16,2017-03-31,2017-03-16,,National authorities,1,0
225896,Influenza - Avian,H7N9 LPAI,32.3908,118.8249,Nanjing,China,Asia,"Nanjing, China, Asia",2017-03-15,2017-03-31,2017-03-15,,National authorities,1,0
225895,Influenza - Avian,H7N9 LPAI,26,107.8,Qiannan,China,Asia,"Qiannan, China, Asia",2017-03-20,2017-03-31,2017-03-20,,National authorities,1,1
225894,Influenza - Avian,H7N9 LPAI,25.83,107.32,Qiannan,China,Asia,"Qiannan, China, Asia",2017-03-18,2017-03-31,2017-03-18,,National authorities,1,0
225893,Influenza - Avian,H7N9 LPAI,26.583333,107.983333,Qiandongnan,China,Asia,"Qiandongnan, China, Asia",2017-03-09,2017-03-24,2017-03-09,,National authorities,1,0
225892,Influenza - Avian,H7N9 LPAI,32.04183,117.1691,Anhui,China,Asia,"Anhui, China, Asia",2017-03-11,2017-03-24,2017-03-11,,National authorities,1,0
225891,Influenza - Avian,H7N9 LPAI,28.95,118.866667,Quzhou,China,Asia,"Quzhou, China, Asia",2017-03-13,2017-03-24,2017-03-13,,National authorities,1,0
225890,Influenza - Avian,H7N9 LPAI,27.238997,111.468003,Shaoyang,China,Asia,"Shaoyang, China, Asia",2017-03-10,2017-03-24,2017-03-10,,National authorities,1,0
225889,Influenza - Avian,H7N9 LPAI,22.35,110.25,Yulin,China,Asia,"Yulin, China, Asia",2017-03-10,2017-03-24,2017-03-10,,National authorities,1,0
225888,Influenza - Avian,H7N9 LPAI,24.633889,110.641944,Guilin,China,Asia,"Guilin, China, Asia",2017-03-11,2017-03-24,2017-03-11,,National authorities,1,0
225887,Influenza - Avian,H7N9 LPAI,23.90763,108.99938,Guanxi,China,Asia,"Guanxi, China, Asia",2017-03-11,2017-03-24,2017-03-11,,National authorities,1,1
225886,Influenza - Avian,H7N9 LPAI,26.067886,119.297791,Fuzhou,China,Asia,"Fuzhou, China, Asia",2017-03-15,2017-03-24,2017-03-15,,National authorities,1,0
225885,Influenza - Avian,H7N9 LPAI,29.366667,113.1,Yueyang,China,Asia,"Yueyang, China, Asia",2017-03-11,2017-03-24,2017-03-11,,National authorities,1,0
225884,Influenza - Avian,H7N9 LPAI,30.916667,113.9,Xiaogan,China,Asia,"Xiaogan, China, Asia",2017-03-10,2017-03-24,2017-03-10,,National authorities,1,0
225883,Influenza - Avian,H7N9 LPAI,24.633889,110.641944,Guilin,China,Asia,"Guilin, China, Asia",2017-03-14,2017-03-24,2017-03-14,,National authorities,1,0
225882,Influenza - Avian,H7N9 LPAI,30.916667,113.9,Xiaogan,China,Asia,"Xiaogan, China, Asia",2017-03-11,2017-03-24,2017-03-11,,National authorities,1,0
225881,Influenza - Avian,H7N9 LPAI,27.85,113.133333,Zhuzhou,China,Asia,"Zhuzhou, China, Asia",2017-03-13,2017-03-24,2017-03-13,,National authorities,1,0
225880,Influenza - Avian,H7N9 LPAI,28.1155,112.9677,Changsha,China,Asia,"Changsha, China, Asia",2017-03-12,2017-03-24,2017-03-12,,National authorities,1,0
225879,Influenza - Avian,H7N9 LPAI,30.814585,120.01959,Huzhou,China,Asia,"Huzhou, China, Asia",2017-03-14,2017-03-24,2017-03-14,,National authorities,1,0
225878,Influenza - Avian,H7N9 LPAI,32.409205,115.675219,Gushi,China,Asia,"Gushi, China, Asia",2017-03-15,2017-03-21,2017-03-15,,National authorities,1,1
225877,Influenza - Avian,H7N9 LPAI,39.33533,115.64303,Hebei,China,Asia,"Hebei, China, Asia",,2017-02-28,2017-02-28,,National authorities,1,0
225876,Influenza - Avian,H7N9 LPAI,39.33533,115.64303,Hebei,China,Asia,"Hebei, China, Asia",,2017-02-28,2017-02-28,,National authorities,1,0
225874,Influenza - Avian,H7N9 LPAI,39.742821,98.515027,Jiuquan,China,Asia,"Jiuquan, China, Asia",,2017-04-01,2017-04-01,,National authorities,0,0
225873,Influenza - Avian,H7N9 LPAI,25.67374,112.91387,Chenzhou,China,Asia,"Chenzhou, China, Asia",,2017-03-31,2017-03-31,"Domestic,Chicken / Domestic,Duck",National authorities,0,0
225872,Influenza - Avian,H7N9 HPAI,26.389,111.311,Yongzhou,China,Asia,"Yongzhou, China, Asia",,2017-03-19,2017-03-19,"Domestic,Chicken",National authorities,0,0
225871,Influenza - Avian,H7N9 LPAI,22.3954,108.94101,Qinzhou,China,Asia,"Qinzhou, China, Asia",,2017-03-29,2017-03-29,,National authorities,0,0
225870,Influenza - Avian,H7N9 LPAI,22.51701,108.96446,Qinzhou,China,Asia,"Qinzhou, China, Asia",,2017-03-28,2017-03-28,,National authorities,0,0
225869,Influenza - Avian,H7N9 LPAI,22.38189,109.29218,Qinzhou,China,Asia,"Qinzhou, China, Asia",,2017-03-27,2017-03-27,,National authorities,0,0
225868,Influenza - Avian,H7N9 LPAI,25.66721,112.41225,Chenzhou,China,Asia,"Chenzhou, China, Asia",,2017-03-02,2017-03-02,"Domestic,Chicken",National authorities,0,0
225867,Influenza - Avian,H7N9 HPAI,24.28589,116.11449,Meizhou,China,Asia,"Meizhou, China, Asia",2017-03-02,2017-03-31,2017-03-02,"Domestic,Chicken",National authorities,0,0
225866,Influenza - Avian,H7N9 HPAI,22.51363,113.39709,Zhongshan,China,Asia,"Zhongshan, China, Asia",2017-03-02,2017-03-31,2017-03-02,"Domestic,Chicken",National authorities,0,0
225865,Influenza - Avian,H7N9 HPAI,23.12409,113.26626,Guangzhou,China,Asia,"Guangzhou, China, Asia",2017-03-02,2017-03-31,2017-03-02,"Domestic,Chicken",National authorities,0,0
225864,Influenza - Avian,H7N9 LPAI,27.96583,111.29,Ningyi,China,Asia,"Ningyi, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
225863,Influenza - Avian,H7N9 LPAI,21.44783,109.1587,Beihai,China,Asia,"Beihai, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
225862,Influenza - Avian,H7N9 LPAI,21.44783,109.1587,Beihai,China,Asia,"Beihai, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
225861,Influenza - Avian,H7N9 LPAI,21.44783,109.1587,Beihai,China,Asia,"Beihai, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
225860,Influenza - Avian,H7N9 LPAI,21.8625,111.95278,Yangjiang,China,Asia,"Yangjiang, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
225780,Influenza - Avian,H7N9 LPAI,24.662985,107.838044,Yizhou City,China,Asia,"Yizhou City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225772,Influenza - Avian,H7N9 LPAI,25.69327,117.8508,Sanming,China,Asia,"Sanming, China, Asia",,2017-03-31,2017-03-31,"Domestic,Chicken",National authorities,0,0
225424,Influenza - Avian,H7N9 HPAI,26.389,111.311,"Yongzhou, Dongan",China,Asia,"Yongzhou, Dongan, China, Asia",2017-03-19,2017-03-24,2017-03-19,"Domestic,Chicken",OIE,0,0
225396,Influenza - Avian,H7N9 LPAI,22.172815,113.3,Zhuai,China,Asia,"Zhuai, China, Asia",,2017-03-03,2017-03-03,,National authorities,0,0
225395,Influenza - Avian,H7N9 LPAI,28,120.7,Wenzhou City,China,Asia,"Wenzhou City, China, Asia",,2017-01-15,2017-01-15,,National authorities,0,0
225394,Influenza - Avian,H7N9 LPAI,23.066667,114.4,Huizhou City,China,Asia,"Huizhou City, China, Asia",,2017-01-09,2017-01-09,,National authorities,0,0
225393,Influenza - Avian,H7N9 LPAI,23.066667,114.4,Huizhou City,China,Asia,"Huizhou City, China, Asia",,2017-01-09,2017-01-09,,National authorities,0,0
225392,Influenza - Avian,H7N9 LPAI,23.066667,114.4,Huizhou City,China,Asia,"Huizhou City, China, Asia",,2017-01-09,2017-01-09,,National authorities,0,0
225391,Influenza - Avian,H7N9 LPAI,30.361245,105.997121,Chongquing,China,Asia,"Chongquing, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225390,Influenza - Avian,H7N9 LPAI,40.157969,124.42565,Dandong City,China,Asia,"Dandong City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225389,Influenza - Avian,H7N9 LPAI,29.747658,120.179131,Shaoxing City,China,Asia,"Shaoxing City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225388,Influenza - Avian,H7N9 LPAI,29.88496,121.502884,Ningbo City,China,Asia,"Ningbo City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225387,Influenza - Avian,H7N9 LPAI,28.111053,119.568711,Lishui City,China,Asia,"Lishui City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225386,Influenza - Avian,H7N9 LPAI,30.187489,119.398524,Hangzhou City,China,Asia,"Hangzhou City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225385,Influenza - Avian,H7N9 LPAI,34.004739,115.300923,Shangqiu City,China,Asia,"Shangqiu City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Unspecified env. sample",National authorities,0,0
225384,Influenza - Avian,H7N9 LPAI,34.443333,115.644722,Shangqiu City,China,Asia,"Shangqiu City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225383,Influenza - Avian,H7N9 LPAI,34.389825,115.618953,Shangqiu City,China,Asia,"Shangqiu City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225382,Influenza - Avian,H7N9 LPAI,24.516667,117.65,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225381,Influenza - Avian,H7N9 LPAI,23.751862,117.395481,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225380,Influenza - Avian,H7N9 LPAI,23.696339,117.433966,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225379,Influenza - Avian,H7N9 LPAI,24.516667,117.65,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225378,Influenza - Avian,H7N9 LPAI,23.694782,117.428408,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225377,Influenza - Avian,H7N9 LPAI,23.595052,117.386856,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225376,Influenza - Avian,H7N9 LPAI,24.867513,116.232913,Longyan City,China,Asia,"Longyan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225375,Influenza - Avian,H7N9 LPAI,25.091612,116.105235,Longyan City,China,Asia,"Longyan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225374,Influenza - Avian,H7N9 LPAI,30.542051,114.680361,Ezhou City,China,Asia,"Ezhou City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225373,Influenza - Avian,H7N9 LPAI,29.751658,115.997878,Huanggang City,China,Asia,"Huanggang City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225372,Influenza - Avian,H7N9 LPAI,30.45,114.8,Huanggang City,China,Asia,"Huanggang City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225371,Influenza - Avian,H7N9 LPAI,24.321389,116.119444,Huanggang City,China,Asia,"Huanggang City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225370,Influenza - Avian,H7N9 LPAI,30.1,114.983333,Yellowstone City,China,Asia,"Yellowstone City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225369,Influenza - Avian,H7N9 LPAI,29.829828,114.33692,Xianning City,China,Asia,"Xianning City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225368,Influenza - Avian,H7N9 LPAI,29.971608,113.925262,Xianning City,China,Asia,"Xianning City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225367,Influenza - Avian,H7N9 LPAI,30.916667,113.9,Xiaogan City,China,Asia,"Xiaogan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225366,Influenza - Avian,H7N9 LPAI,31.250315,113.993514,Xiaogan City,China,Asia,"Xiaogan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225365,Influenza - Avian,H7N9 LPAI,31.23809,113.994395,Xiaogan City,China,Asia,"Xiaogan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225364,Influenza - Avian,H7N9 LPAI,30.916667,113.9,Xiaogan City,China,Asia,"Xiaogan City, China, Asia",,2017-02-28,2017-02-28,"Domestic,Chicken",National authorities,0,0
225363,Influenza - Avian,H7N9 LPAI,28.46658,119.922755,Lishui,China,Asia,"Lishui, China, Asia",,2017-01-25,2017-01-25,,National authorities,0,0
225362,Influenza - Avian,H7N9 LPAI,21.268721,110.353537,Zhanjiang,China,Asia,"Zhanjiang, China, Asia",,2017-03-01,2017-03-01,,National authorities,0,0
225361,Influenza - Avian,H7N9 LPAI,21.268721,110.353537,Zhanjiang,China,Asia,"Zhanjiang, China, Asia",,2017-03-03,2017-03-03,,National authorities,0,0
225360,Influenza - Avian,H7N9 LPAI,22.576,113.081,Jiangmen,China,Asia,"Jiangmen, China, Asia",,2017-03-01,2017-03-01,,National authorities,0,0
225359,Influenza - Avian,H7N9 LPAI,22.889,112.431,Guangdong Sheng,China,Asia,"Guangdong Sheng, China, Asia",,2017-02-22,2017-02-22,,National authorities,0,0
225358,Influenza - Avian,H7N9 LPAI,22.889,112.431,Guangdong Sheng,China,Asia,"Guangdong Sheng, China, Asia",,2017-03-03,2017-03-03,,National authorities,0,0
225357,Influenza - Avian,H7N9 LPAI,23.339,114.128,Huizhou City,China,Asia,"Huizhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225356,Influenza - Avian,H7N9 LPAI,23.657,116.621,Chaozhou City,China,Asia,"Chaozhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225355,Influenza - Avian,H7N9 LPAI,22.934,113.394,Guangzhou City,China,Asia,"Guangzhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225354,Influenza - Avian,H7N9 LPAI,23.278,113.237,Guangzhou City,China,Asia,"Guangzhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225353,Influenza - Avian,H7N9 LPAI,23.123,113.415,Guangzhou City,China,Asia,"Guangzhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225352,Influenza - Avian,H7N9 LPAI,23.126,113.41,Guangzhou City,China,Asia,"Guangzhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225351,Influenza - Avian,H7N9 LPAI,23.288,113.828,Guangzhou City,China,Asia,"Guangzhou City, China, Asia",,2017-02-08,2017-02-08,"Domestic,Chicken",National authorities,0,0
225350,Influenza - Avian,H7N9 LPAI,29.002,114.395,"Jiujiang City, Xiushui County",China,Asia,"Jiujiang City, Xiushui County, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225349,Influenza - Avian,H7N9 LPAI,26.44,111.591,Yongzhou,China,Asia,"Yongzhou, China, Asia",,2017-02-17,2017-02-17,,National authorities,0,0
225348,Influenza - Avian,H7N9 LPAI,28.286,112.251,"Yuanjiang City, Taoyuan County Huishangang zhen",China,Asia,"Yuanjiang City, Taoyuan County Huishangang zhen, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225347,Influenza - Avian,H7N9 LPAI,28.59,112.366,"Yuanjiang City, Heshan District",China,Asia,"Yuanjiang City, Heshan District, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225346,Influenza - Avian,H7N9 LPAI,29.14,112.439,"Yuanjiang City, Datonghu District Quanshanhong zhen",China,Asia,"Yuanjiang City, Datonghu District Quanshanhong zhen, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225345,Influenza - Avian,H7N9 LPAI,28.379,111.222,"Yuanjiang City, Anhua County  Dongping zhen",China,Asia,"Yuanjiang City, Anhua County  Dongping zhen, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225344,Influenza - Avian,H7N9 LPAI,28.834,112.387,Yiyang,China,Asia,"Yiyang, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225343,Influenza - Avian,H7N9 LPAI,23.484,111.276,Wuzhou,China,Asia,"Wuzhou, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225341,Influenza - Avian,H7N9 LPAI,21.842,111.964,Yangjiang,China,Asia,"Yangjiang, China, Asia",,2017-02-23,2017-02-23,,National authorities,0,0
225340,Influenza - Avian,H7N9 LPAI,29.55,106.55,Chongqing,China,Asia,"Chongqing, China, Asia",,2017-02-23,2017-02-23,,National authorities,0,0
225339,Influenza - Avian,H7N9 LPAI,29.513,106.576,Nan'an District,China,Asia,"Nan'an District, China, Asia",,2017-02-24,2017-02-24,,National authorities,0,0
225338,Influenza - Avian,H7N9 LPAI,28.463,119.913,Lishui City,China,Asia,"Lishui City, China, Asia",,2017-02-28,2017-02-28,,National authorities,0,0
225272,Influenza - Avian,H7N9 LPAI,24.87,118.66,Quanzhou,China,Asia,"Quanzhou, China, Asia",2017-03-10,2017-03-17,2017-03-10,,National authorities,1,0
225271,Influenza - Avian,H7N9 LPAI,28.11,112.98,Changsha,China,Asia,"Changsha, China, Asia",2017-03-13,2017-03-17,2017-03-13,,National authorities,1,0
225270,Influenza - Avian,H7N9 LPAI,27.85,113.133,Zhuzhou,China,Asia,"Zhuzhou, China, Asia",2017-03-09,2017-03-17,2017-03-09,,National authorities,1,1
225269,Influenza - Avian,H7N9 LPAI,26.244,107.895,Qiandongnan Prefecture,China,Asia,"Qiandongnan Prefecture, China, Asia",2017-03-07,2017-03-17,2017-03-07,,National authorities,1,0
225268,Influenza - Avian,H7N9 LPAI,26.244,107.895,Qiandongnan Prefecture,China,Asia,"Qiandongnan Prefecture, China, Asia",2017-02-28,2017-03-17,2017-02-28,,National authorities,1,0
225267,Influenza - Avian,H7N9 LPAI,28.11,112.98,Changsha,China,Asia,"Changsha, China, Asia",2017-03-07,2017-03-17,2017-03-07,,National authorities,1,1
225266,Influenza - Avian,H7N9 LPAI,27.85,112.9,Xiangtan,China,Asia,"Xiangtan, China, Asia",2017-03-03,2017-03-17,2017-03-03,,National authorities,1,0
225265,Influenza - Avian,H7N9 LPAI,27.85,112.9,Xiangtan,China,Asia,"Xiangtan, China, Asia",2017-03-07,2017-03-17,2017-03-07,,National authorities,1,0
225264,Influenza - Avian,H7N9 LPAI,34.67,112.442,Luoyang,China,Asia,"Luoyang, China, Asia",2017-03-08,2017-03-17,2017-03-08,,National authorities,1,0
